id,name,symbol,quantity,percentageChange,change,price,previousClose,high,low,lastTradedTime,issueDate,turnover,sharevolume,tradevolume,marketCap,marketCapPercentage,open,closingPrice,crossingVolume,crossingTradeVol,status,Scrape_time,Date
204,ABANS ELECTRICALS PLC,ABAN.N0000,10,1.1400651465798046,1.75,155.25,153.5,155.25,155.25,1679462583181,01/JAN/1984,1552.5,10,1,784470960.0,0.0,155.25,0.0,10,1,0,2023-03-22 06:29:31.604714,2023-03-22
1845,ABANS FINANCE PLC,AFSL.N0000,1,0.0,0.0,23.8,23.8,23.8,23.8,1679460362684,27/JUN/2011,23.8,1,1,1753897469.8,0.0,23.8,0.0,1,1,3,2023-03-22 06:29:31.604714,2023-03-22
2065,ACCESS ENGINEERING PLC,AEL.N0000,2,0.0,0.0,15.7,15.7,15.8,15.0,1679467140099,27/MAR/2012,4176472.6,270441,157,15700000000.0,0.0,15.7,0.0,270441,157,0,2023-03-22 06:29:31.604714,2023-03-22
472,ACL CABLES PLC,ACL.N0000,20,-1.079136690647482,-0.9,82.5,83.4,84.0,82.0,1679467316382,01/JAN/1976,19885564.0,240110,233,19980531648.0,0.0,83.4,0.0,240110,233,0,2023-03-22 06:29:31.604714,2023-03-22
406,ACL PLASTICS PLC,APLA.N0000,3,-0.4889975550122249,-2.0,407.0,409.0,408.0,407.0,1679467294222,05/APR/1995,214989.0,527,5,1722912500.0,0.0,408.0,0.0,527,5,0,2023-03-22 06:29:31.604714,2023-03-22
554,ACME PRINTING & PACKAGING PLC,ACME.N0000,400,0.0,0.0,6.6,6.6,6.6,6.6,1679461611664,01/JAN/1956,2640.0,400,1,627000000.0,0.0,6.6,0.0,400,1,0,2023-03-22 06:29:31.604714,2023-03-22
163,AGALAWATTE  PLANTATIONS  PLC,AGAL.N0000,422,-1.2618296529968454,-0.4,31.3,31.7,32.0,31.3,1679463945602,22/JAN/1996,71033.1,2253,16,4953125000.0,0.0,32.0,0.0,2253,16,0,2023-03-22 06:29:31.604714,2023-03-22
2026,AGSTAR PLC,AGST.N0000,1,-0.7936507936507936,-0.1,12.5,12.6,12.8,12.4,1679466805136,16/FEB/2012,708040.4,56756,45,5812247259.0,0.0,12.8,0.0,56756,45,2,2023-03-22 06:29:31.604714,2023-03-22
144,AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,123,-0.8403361344537815,-0.5,59.0,59.5,60.9,57.5,1679467124166,01/JAN/1980,293642.7,5000,16,20009255595.0,0.0,59.0,0.0,5000,16,0,2023-03-22 06:29:31.604714,2023-03-22
343,AITKEN SPENCE PLC,SPEN.N0000,100,0.0,0.0,137.0,137.0,139.75,137.0,1679466201320,01/JAN/1983,1067095.75,7789,18,55621458165.0,0.0,137.0,0.0,7789,18,0,2023-03-22 06:29:31.604714,2023-03-22
