id,name,symbol,quantity,percentageChange,change,price,previousClose,high,low,lastTradedTime,issueDate,turnover,sharevolume,tradevolume,marketCap,marketCapPercentage,open,closingPrice,crossingVolume,crossingTradeVol,status,Scrape_time,Date
2065,ACCESS ENGINEERING PLC,AEL.N0000,869,-1.3793103448275863,-0.2,14.3,14.5,14.7,14.2,1680244402100,27/MAR/2012,2265027.0,158560,37,14500000000.0,0.0,14.6,0.0,158560,37,0,2023-03-31 06:30:18.974502,2023-03-31
472,ACL CABLES PLC,ACL.N0000,2500,0.7352941176470589,0.6,82.2,81.6,82.2,81.5,1680244402340,01/JAN/1976,13588884.5,166491,102,19549297152.0,0.0,82.0,0.0,166491,102,0,2023-03-31 06:30:18.974502,2023-03-31
406,ACL PLASTICS PLC,APLA.N0000,1,-0.9475679090334808,-3.75,392.0,395.75,399.5,391.0,1680244600874,05/APR/1995,324573.5,828,14,1667096875.0,0.0,399.5,0.0,828,14,0,2023-03-31 06:30:18.974502,2023-03-31
554,ACME PRINTING & PACKAGING PLC,ACME.N0000,8,0.0,0.0,6.4,6.4,6.4,6.3,1680242818831,01/JAN/1956,1374.2,218,2,608000000.0,0.0,6.3,0.0,218,2,0,2023-03-31 06:30:18.974502,2023-03-31
163,AGALAWATTE  PLANTATIONS  PLC,AGAL.N0000,5,0.3333333333333333,0.1,30.1,30.0,30.9,30.0,1680242243997,22/JAN/1996,382776.6,12659,19,4687500000.0,0.0,30.9,0.0,12659,19,0,2023-03-31 06:30:18.974502,2023-03-31
2026,AGSTAR PLC,AGST.N0000,37305,-2.608695652173913,-0.3,11.2,11.5,11.5,11.2,1680244980507,16/FEB/2012,1334551.9,118274,57,5304828847.5,0.0,11.5,0.0,118274,57,2,2023-03-31 06:30:18.974502,2023-03-31
144,AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,9,4.310344827586207,2.5,60.5,58.0,60.5,58.0,1680244331739,01/JAN/1980,24447489.7,413356,62,19504820580.0,0.0,58.0,0.0,413356,62,0,2023-03-31 06:30:18.974502,2023-03-31
343,AITKEN SPENCE PLC,SPEN.N0000,100,2.5,3.25,133.25,130.0,133.25,133.25,1680240192809,01/JAN/1983,13325.0,100,1,52779485850.0,0.0,133.25,0.0,100,1,0,2023-03-31 06:30:18.974502,2023-03-31
395,ALLIANCE FINANCE COMPANY PLC,ALLI.N0000,1,4.615384615384615,3.0,68.0,65.0,68.7,65.0,1680244317729,01/JAN/1959,8447930.8,127556,35,2190240000.0,0.0,66.0,0.0,127556,35,0,2023-03-31 06:30:18.974502,2023-03-31
3082,ALUMEX PLC,ALUM.N0000,1000,0.0,0.0,8.3,8.3,8.5,8.1,1680244299724,31/MAR/2014,249626.5,30151,19,4968427144.0,0.0,8.5,0.0,30151,19,2,2023-03-31 06:30:18.974502,2023-03-31
3046,AMANA BANK PLC,ABL.N0000,3000,0.0,0.0,2.6,2.6,2.7,2.6,1680244922101,29/JAN/2014,949836.2,363740,58,7238268728.6,0.0,2.6,0.0,363740,58,0,2023-03-31 06:30:18.974502,2023-03-31
3575,AMANA TAKAFUL LIFE PLC,ATLL.N0000,172,-14.402173913043478,-5.3,31.5,36.8,31.6,31.5,1680238659870,18/AUG/2016,31520.0,1000,8,1840000000.0,0.0,31.6,0.0,1000,8,2,2023-03-31 06:30:18.974502,2023-03-31
