id,name,symbol,quantity,percentageChange,change,price,previousClose,high,low,lastTradedTime,issueDate,turnover,sharevolume,tradevolume,marketCap,marketCapPercentage,open,closingPrice,crossingVolume,crossingTradeVol,status,Scrape_time,Date
204,ABANS ELECTRICALS PLC,ABAN.N0000,10,-0.36231884057971014,-0.5,137.5,138.0,139.0,137.0,1683879223410,01/JAN/1984,42898.75,312,11,705257280.0,0.0,139.0,0.0,312,11,0,2023-05-12 08:27:02.833490,2023-05-12
2065,ACCESS ENGINEERING PLC,AEL.N0000,9,-0.7142857142857143,-0.1,13.9,14.0,14.0,13.8,1683879742129,27/MAR/2012,2356001.5,169759,52,14000000000.0,0.0,14.0,0.0,169759,52,0,2023-05-12 08:27:02.833490,2023-05-12
472,ACL CABLES PLC,ACL.N0000,2372,-2.127659574468085,-1.6,73.6,75.2,75.0,73.0,1683879701909,01/JAN/1976,19431169.2,263406,194,18016018944.0,0.0,75.0,0.0,263406,194,0,2023-05-12 08:27:02.833490,2023-05-12
406,ACL PLASTICS PLC,APLA.N0000,4,0.0,0.0,366.0,366.0,366.0,360.0,1683877132627,05/APR/1995,139804.0,385,33,1541775000.0,0.0,366.0,0.0,385,33,0,2023-05-12 08:27:02.833490,2023-05-12
554,ACME PRINTING & PACKAGING PLC,ACME.N0000,200,-1.5873015873015872,-0.1,6.2,6.3,6.4,6.2,1683871735471,01/JAN/1956,14419.9,2325,6,598500000.0,0.0,6.2,0.0,2325,6,0,2023-05-12 08:27:02.833490,2023-05-12
163,AGALAWATTE  PLANTATIONS  PLC,AGAL.N0000,10,4.09556313993174,1.2,30.5,29.3,30.9,29.1,1683879201672,22/JAN/1996,5490976.1,181891,119,4578125000.0,0.0,29.5,0.0,181891,119,0,2023-05-12 08:27:02.833490,2023-05-12
2026,AGSTAR PLC,AGST.N0000,1,2.6315789473684212,0.3,11.7,11.4,11.7,11.3,1683877491646,16/FEB/2012,1092815.3,96082,46,5258699901.0,0.0,11.4,0.0,96082,46,2,2023-05-12 08:27:02.833490,2023-05-12
144,AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,25,-6.756756756756757,-4.0,55.2,59.2,59.0,55.0,1683875607581,01/JAN/1980,7234686.0,122900,18,19908368592.0,0.0,59.0,0.0,122900,18,0,2023-05-12 08:27:02.833490,2023-05-12
343,AITKEN SPENCE PLC,SPEN.N0000,50,0.19569471624266144,0.25,128.0,127.75,128.25,127.0,1683875910766,01/JAN/1983,862132.5,6781,21,51865994748.75,0.0,127.25,0.0,6781,21,0,2023-05-12 08:27:02.833490,2023-05-12
395,ALLIANCE FINANCE COMPANY PLC,ALLI.N0000,80,2.145214521452145,1.3,61.9,60.6,61.9,60.5,1683875623182,01/JAN/1959,350508.7,5787,17,2041977600.0,0.0,60.7,0.0,5787,17,0,2023-05-12 08:27:02.833490,2023-05-12
3082,ALUMEX PLC,ALUM.N0000,850,0.0,0.0,8.2,8.2,8.5,8.0,1683879436041,31/MAR/2014,133280.5,16309,27,4908566576.0,0.0,8.2,0.0,16309,27,2,2023-05-12 08:27:02.833490,2023-05-12
3046,AMANA BANK PLC,ABL.N0000,9500,-3.8461538461538463,-0.1,2.5,2.6,2.6,2.5,1683879950044,29/JAN/2014,218949.8,87404,22,7238268728.6,0.0,2.5,0.0,87404,22,0,2023-05-12 08:27:02.833490,2023-05-12
364,AMANA TAKAFUL PLC,ATL.N0000,200,-5.833333333333333,-0.7,11.3,12.0,11.3,11.2,1683878623079,27/NOV/2006,3271.0,290,3,2443567716.0,0.0,11.3,0.0,290,3,2,2023-05-12 08:27:02.833490,2023-05-12
3575,AMANA TAKAFUL LIFE PLC,ATLL.N0000,100,-11.470588235294118,-3.9,30.1,34.0,34.0,28.0,1683873383788,18/AUG/2016,89724.0,3003,7,1700000000.0,0.0,34.0,0.0,3003,7,2,2023-05-12 08:27:02.833490,2023-05-12
2145,AMBEON CAPITAL PLC,TAP.N0000,4725,-2.1052631578947367,-0.2,9.3,9.5,9.8,9.3,1683879383652,17/MAY/2012,740932.1,78880,52,9525885742.5,0.0,9.8,0.0,78880,52,3,2023-05-12 08:27:02.833490,2023-05-12
121,AMBEON HOLDINGS PLC,GREG.N0000,1,2.2792022792022792,0.8,35.9,35.1,35.9,35.0,1683870857279,01/JAN/1970,35455.9,1013,3,12526125276.6,0.0,35.0,0.0,1013,3,2,2023-05-12 08:27:02.833490,2023-05-12
3244,ARPICO INSURANCE PLC,AINS.N0000,50,2.0,0.4,20.4,20.0,20.4,20.4,1683879678126,16/JAN/2015,2040.0,100,2,1324608140.0,0.0,20.4,0.0,100,2,2,2023-05-12 08:27:02.833490,2023-05-12
2025,ASIA ASSET FINANCE PLC,AAF.N0000,20,-3.488372093023256,-0.3,8.3,8.6,8.6,8.3,1683869368114,12/JAN/2012,295.0,35,2,1068081583.8,0.0,8.6,0.0,35,2,0,2023-05-12 08:27:02.833490,2023-05-12
160,ASIA CAPITAL PLC,ACAP.N0000,52,-2.5641025641025643,-0.1,3.8,3.9,3.8,3.5,1683874698727,22/SEP/1994,34212.4,9477,22,512186980.5,0.0,3.7,0.0,9477,22,0,2023-05-12 08:27:02.833490,2023-05-12
2209,ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,1609,2.5641025641025643,0.1,4.0,3.9,4.0,3.9,1683874731230,12/SEP/2012,20011.9,5003,6,1014000000.0,0.0,4.0,0.0,5003,6,2,2023-05-12 08:27:02.833490,2023-05-12
143,ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,5,0.0,0.0,39.0,39.0,41.6,39.0,1683879436316,30/JAN/2004,104288.6,2674,14,17268236700.0,0.0,39.0,0.0,2674,14,0,2023-05-12 08:27:02.833490,2023-05-12
240,ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,120,0.0,0.0,12.2,12.2,12.2,12.2,1683877848864,12/NOV/2004,33781.8,2769,4,6447182049.0,0.0,12.2,0.0,2769,4,0,2023-05-12 08:27:02.833490,2023-05-12
225,ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,10,1.7391304347826086,0.4,23.4,23.0,23.5,23.3,1683879502067,01/JUN/1986,1202993.3,51625,13,26163272708.0,0.0,23.3,0.0,51625,13,0,2023-05-12 08:27:02.833490,2023-05-12
3794,B P P L HOLDINGS PLC,BPPL.N0000,1,0.0,0.0,20.0,20.0,20.1,20.0,1683873329012,04/APR/2017,20044.9,1002,9,6136867140.0,0.0,20.1,0.0,1002,9,2,2023-05-12 08:27:02.833490,2023-05-12
188,BAIRAHA FARMS PLC,BFL.N0000,18,0.37174721189591076,0.5,135.0,134.5,137.0,133.0,1683879656882,05/DEC/1994,1170681.75,8740,39,2367200000.0,0.0,134.0,0.0,8740,39,0,2023-05-12 08:27:02.833490,2023-05-12
