id,name,symbol,quantity,percentageChange,change,price,previousClose,high,low,lastTradedTime,issueDate,turnover,sharevolume,tradevolume,marketCap,marketCapPercentage,open,closingPrice,crossingVolume,crossingTradeVol,status,Scrape_time,Date
2065,ACCESS ENGINEERING PLC,AEL.N0000,887,-1.3333333333333333,-0.2,14.8,15.0,15.0,14.4,1682569602018,27/MAR/2012,1479573.0,101401,59,15000000000.0,0.0,15.0,0.0,101401,59,0,2023-04-27 04:28:34.233192,2023-04-27
472,ACL CABLES PLC,ACL.N0000,100,-1.1627906976744187,-0.9,76.5,77.4,77.0,74.3,1682569707401,01/JAN/1976,6144453.1,81239,117,18543083328.0,0.0,77.0,0.0,81239,117,0,2023-04-27 04:28:34.233192,2023-04-27
406,ACL PLASTICS PLC,APLA.N0000,81,-2.7646662171274445,-10.25,360.5,370.75,360.5,360.5,1682568311402,05/APR/1995,72100.0,200,2,1561784375.0,0.0,360.5,0.0,200,2,0,2023-04-27 04:28:34.233192,2023-04-27
554,ACME PRINTING & PACKAGING PLC,ACME.N0000,1400,-1.5625,-0.1,6.3,6.4,6.3,6.3,1682568000199,01/JAN/1956,8820.0,1400,1,608000000.0,0.0,6.3,0.0,1400,1,0,2023-04-27 04:28:34.233192,2023-04-27
163,AGALAWATTE  PLANTATIONS  PLC,AGAL.N0000,250,-0.33222591362126247,-0.1,30.0,30.1,30.0,29.5,1682569428255,22/JAN/1996,183724.4,6165,15,4703125000.0,0.0,30.0,0.0,6165,15,0,2023-04-27 04:28:34.233192,2023-04-27
2026,AGSTAR PLC,AGST.N0000,503,-2.542372881355932,-0.3,11.5,11.8,11.8,11.5,1682569646725,16/FEB/2012,381297.0,33003,24,5443215687.0,0.0,11.8,0.0,33003,24,2,2023-04-27 04:28:34.233192,2023-04-27
144,AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,17,0.0,0.0,59.5,59.5,60.0,59.5,1682568972848,01/JAN/1980,7740.0,130,4,20009255595.0,0.0,60.0,0.0,130,4,0,2023-04-27 04:28:34.233192,2023-04-27
343,AITKEN SPENCE PLC,SPEN.N0000,4938,0.0,0.0,135.0,135.0,136.0,135.0,1682569560772,01/JAN/1983,110522620.0,818686,26,54809466075.0,0.0,136.0,0.0,818686,26,0,2023-04-27 04:28:34.233192,2023-04-27
395,ALLIANCE FINANCE COMPANY PLC,ALLI.N0000,1045,-2.0155038759689923,-1.3,63.2,64.5,64.1,63.2,1682569708377,01/JAN/1959,250922.6,3946,11,2173392000.0,0.0,64.1,0.0,3946,11,0,2023-04-27 04:28:34.233192,2023-04-27
3082,ALUMEX PLC,ALUM.N0000,923,-2.272727272727273,-0.2,8.6,8.8,8.9,8.6,1682569316266,31/MAR/2014,15712.8,1823,7,5267729984.0,0.0,8.7,0.0,1823,7,2,2023-04-27 04:28:34.233192,2023-04-27
3046,AMANA BANK PLC,ABL.N0000,13198,-3.8461538461538463,-0.1,2.5,2.6,2.6,2.5,1682569452655,29/JAN/2014,58099.0,23238,4,7238268728.6,0.0,2.6,0.0,23238,4,0,2023-04-27 04:28:34.233192,2023-04-27
2145,AMBEON CAPITAL PLC,TAP.N0000,21287,-5.0,-0.5,9.5,10.0,9.9,9.5,1682569506252,17/MAY/2012,707511.5,73137,15,10027248150.0,0.0,9.8,0.0,73137,15,3,2023-04-27 04:28:34.233192,2023-04-27
160,ASIA CAPITAL PLC,ACAP.N0000,1,-2.5,-0.1,3.9,4.0,3.9,3.9,1682568000199,22/SEP/1994,3.9,1,1,525319980.0,0.0,3.9,0.0,1,1,0,2023-04-27 04:28:34.233192,2023-04-27
2209,ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,4000,-2.5,-0.1,3.9,4.0,4.0,3.9,1682569436921,12/SEP/2012,97040.3,24882,7,1040000000.0,0.0,3.9,0.0,24882,7,2,2023-04-27 04:28:34.233192,2023-04-27
