id,name,symbol,quantity,percentageChange,change,price,previousClose,high,low,lastTradedTime,issueDate,turnover,sharevolume,tradevolume,marketCap,marketCapPercentage,open,closingPrice,crossingVolume,crossingTradeVol,status,Scrape_time,Date
204,ABANS ELECTRICALS PLC,ABAN.N0000,10,-0.967741935483871,-1.5,153.5,155.0,165.0,153.5,1679384313380,01/JAN/1984,230891.75,1448,15,784470960.0,0.0,162.0,153.5,1448,15,0,2023-03-21 10:29:03.566436,2023-03-21
1845,ABANS FINANCE PLC,AFSL.N0000,100,8.181818181818182,1.8,23.8,22.0,24.3,23.8,1679384008436,27/JUN/2011,2642.3,111,3,1753897469.8,0.0,24.3,23.8,111,3,3,2023-03-21 10:29:03.566436,2023-03-21
2065,ACCESS ENGINEERING PLC,AEL.N0000,5399,-1.2578616352201257,-0.2,15.7,15.9,16.4,15.5,1679384491943,27/MAR/2012,37546578.3,2345678,340,15700000000.0,0.0,16.1,15.7,2345678,340,0,2023-03-21 10:29:03.566436,2023-03-21
472,ACL CABLES PLC,ACL.N0000,5236,-2.112676056338028,-1.8,83.4,85.2,87.0,83.0,1679384301426,01/JAN/1976,22914016.0,271824,338,19980531648.0,0.0,87.0,83.4,271824,338,0,2023-03-21 10:29:03.566436,2023-03-21
406,ACL PLASTICS PLC,APLA.N0000,43,-0.30469226081657524,-1.25,409.0,410.25,415.0,407.0,1679383254858,05/APR/1995,2108786.25,5154,24,1722912500.0,0.0,410.0,409.0,5154,24,0,2023-03-21 10:29:03.566436,2023-03-21
554,ACME PRINTING & PACKAGING PLC,ACME.N0000,200,-1.492537313432836,-0.1,6.6,6.7,6.9,6.6,1679384299487,01/JAN/1956,214672.6,32225,22,627000000.0,0.0,6.8,6.6,32225,22,0,2023-03-21 10:29:03.566436,2023-03-21
163,AGALAWATTE  PLANTATIONS  PLC,AGAL.N0000,10,0.0,0.0,31.7,31.7,32.4,31.1,1679384511102,22/JAN/1996,481606.8,15238,47,4953125000.0,0.0,32.0,31.7,15238,47,0,2023-03-21 10:29:03.566436,2023-03-21
2026,AGSTAR PLC,AGST.N0000,1,0.8,0.1,12.6,12.5,12.8,12.5,1679384104173,16/FEB/2012,1868917.3,148540,71,5812247259.0,0.0,12.8,12.6,148540,71,2,2023-03-21 10:29:03.566436,2023-03-21
144,AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,1315,-0.8333333333333334,-0.5,59.5,60.0,60.1,59.5,1679382825719,01/JAN/1980,357666.1,5975,12,20009255595.0,0.0,60.1,59.5,5975,12,0,2023-03-21 10:29:03.566436,2023-03-21
343,AITKEN SPENCE PLC,SPEN.N0000,454,0.0,0.0,137.0,137.0,142.0,135.0,1679384052659,01/JAN/1983,22302070.75,162796,29,55621458165.0,0.0,142.0,137.0,162796,29,0,2023-03-21 10:29:03.566436,2023-03-21
395,ALLIANCE FINANCE COMPANY PLC,ALLI.N0000,300,0.9036144578313253,0.6,67.0,66.4,68.4,66.5,1679384113966,01/JAN/1959,450421.7,6725,22,2257632000.0,0.0,68.4,67.0,6725,22,0,2023-03-21 10:29:03.566436,2023-03-21
3082,ALUMEX PLC,ALUM.N0000,86,0.0,0.0,8.8,8.8,9.0,8.6,1679384670680,31/MAR/2014,4572491.2,515502,69,5267729984.0,0.0,9.0,8.8,515502,69,2,2023-03-21 10:29:03.566436,2023-03-21
3046,AMANA BANK PLC,ABL.N0000,5000,0.0,0.0,2.7,2.7,2.8,2.7,1679384288142,29/JAN/2014,6728098.3,2488940,93,7516663679.7,0.0,2.7,2.7,2488940,93,0,2023-03-21 10:29:03.566436,2023-03-21
364,AMANA TAKAFUL PLC,ATL.N0000,101,0.8333333333333334,0.1,12.1,12.0,12.1,11.6,1679384010784,27/NOV/2006,187499.5,15696,9,2463930780.3,0.0,12.1,12.1,15696,9,2,2023-03-21 10:29:03.566436,2023-03-21
3575,AMANA TAKAFUL LIFE PLC,ATLL.N0000,14,0.0,0.0,34.7,34.7,37.9,37.9,1679375624041,18/AUG/2016,568.5,15,2,1735000000.0,0.0,37.9,34.7,15,2,2,2023-03-21 10:29:03.566436,2023-03-21
2145,AMBEON CAPITAL PLC,TAP.N0000,5900,-1.0309278350515463,-0.1,9.6,9.7,10.3,9.5,1679384491995,17/MAY/2012,1478725.5,151243,70,9626158224.0,0.0,10.0,9.6,151243,70,3,2023-03-21 10:29:03.566436,2023-03-21
121,AMBEON HOLDINGS PLC,GREG.N0000,2728,2.7027027027027026,1.0,38.0,37.0,38.0,37.6,1679382819558,01/JAN/1970,395017.6,10400,11,13561047308.0,0.0,38.0,38.0,10400,11,2,2023-03-21 10:29:03.566436,2023-03-21
3244,ARPICO INSURANCE PLC,AINS.N0000,43,3.4482758620689653,0.7,21.0,20.3,21.1,21.0,1679382876037,16/JAN/2015,212100.7,10100,4,1390838547.0,0.0,21.0,21.0,10100,4,2,2023-03-21 10:29:03.566436,2023-03-21
2025,ASIA ASSET FINANCE PLC,AAF.N0000,6388,1.2658227848101267,0.1,8.0,7.9,8.2,7.9,1679380659304,12/JAN/2012,73254.0,9188,3,993564264.0,0.0,8.2,8.0,9188,3,0,2023-03-21 10:29:03.566436,2023-03-21
160,ASIA CAPITAL PLC,ACAP.N0000,1,-4.761904761904762,-0.2,4.0,4.2,4.2,4.0,1679383952386,22/SEP/1994,144352.1,36071,17,525319980.0,0.0,4.2,4.0,36071,17,0,2023-03-21 10:29:03.566436,2023-03-21
2209,ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,2500,2.4390243902439024,0.1,4.2,4.1,4.3,4.1,1679383799208,12/SEP/2012,245264.5,59151,14,1092000000.0,0.0,4.3,4.2,59151,14,2,2023-03-21 10:29:03.566436,2023-03-21
143,ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,400,-2.272727272727273,-1.0,43.0,44.0,44.7,43.0,1679384737422,30/JAN/2004,19316342.2,448016,65,19039337900.0,0.0,44.0,43.0,448016,65,0,2023-03-21 10:29:03.566436,2023-03-21
240,ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,3654,-3.125,-0.4,12.4,12.8,12.7,12.3,1679383321970,12/NOV/2004,308144.0,24784,33,6552873558.0,0.0,12.6,12.4,24784,33,0,2023-03-21 10:29:03.566436,2023-03-21
225,ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,2,0.0,0.0,25.5,25.5,26.6,25.5,1679383446308,01/JUN/1986,257938.2,10104,18,29007106698.0,0.0,26.6,25.5,10104,18,0,2023-03-21 10:29:03.566436,2023-03-21
1844,ASSOCIATED MOTOR FINANCE COMPANY PLC,AMF.N0000,60,-2.5,-0.2,7.8,8.0,8.1,7.8,1679383172621,23/JUN/2011,412877.4,52923,10,883952690.4,0.0,7.8,7.8,52923,10,2,2023-03-21 10:29:03.566436,2023-03-21
3794,B P P L HOLDINGS PLC,BPPL.N0000,1,0.4424778761061947,0.1,22.7,22.6,22.7,22.0,1679384234408,04/APR/2017,3605.8,159,8,6965344203.9,0.0,22.0,22.7,159,8,2,2023-03-21 10:29:03.566436,2023-03-21
188,BAIRAHA FARMS PLC,BFL.N0000,4429,-3.4375,-5.5,154.5,160.0,160.0,150.25,1679382316594,05/DEC/1994,3431644.5,22014,63,2719200000.0,0.0,160.0,154.5,22014,63,0,2023-03-21 10:29:03.566436,2023-03-21
193,BALANGODA  PLANTATIONS  PLC,BALA.N0000,47,-4.264705882352941,-2.9,65.1,68.0,66.9,64.5,1679382920220,03/JUN/1998,483955.2,7450,39,3077454462.6,0.0,65.0,65.1,7450,39,0,2023-03-21 10:29:03.566436,2023-03-21
3080,BANSEI ROYAL RESORTS HIKKADUWA PLC,BRR.N0000,100,-1.7699115044247788,-0.2,11.1,11.3,11.1,11.1,1679381854899,27/MAR/2014,1110.0,100,1,596380800.0,0.0,11.1,11.1,100,1,2,2023-03-21 10:29:03.566436,2023-03-21
2188,BERUWALA RESORTS PLC,BERU.N0000,60,-7.142857142857143,-0.1,1.3,1.4,1.4,1.3,1679375640051,04/JUL/2012,15013.2,11438,11,780000000.0,0.0,1.4,1.3,11438,11,2,2023-03-21 10:29:03.566436,2023-03-21
189,BOGALA GRAPHITE LANKA PLC,BOGA.N0000,80,-0.2898550724637681,-0.2,68.8,69.0,69.5,67.0,1679383742260,08/MAY/1992,2917561.7,42561,93,6510743795.2,0.0,69.5,68.8,42561,93,2,2023-03-21 10:29:03.566436,2023-03-21
34,BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,25,0.0,0.0,43.1,43.1,44.3,43.0,1679383920166,08/DEC/1995,7670.9,178,6,3609625000.0,0.0,44.3,43.1,178,6,2,2023-03-21 10:29:03.566436,2023-03-21
25,BROWN & COMPANY PLC,BRWN.N0000,120,-1.876172607879925,-2.5,130.75,133.25,139.0,128.0,1679384478436,25/APR/1991,6161703.5,46397,100,27800718750.0,0.0,134.5,130.75,46397,100,2,2023-03-21 10:29:03.566436,2023-03-21
