id,name,symbol,quantity,percentageChange,change,price,previousClose,high,low,lastTradedTime,issueDate,turnover,sharevolume,tradevolume,marketCap,marketCapPercentage,open,closingPrice,crossingVolume,crossingTradeVol,status,Scrape_time,Date
1845,ABANS FINANCE PLC,AFSL.N0000,11,0.0,0.0,23.8,23.8,23.8,23.8,1679548910222,27/JUN/2011,17350.2,729,2,1753897469.8,0.0,23.8,0.0,729,2,3,2023-03-23 05:25:18.010715,2023-03-23
2065,ACCESS ENGINEERING PLC,AEL.N0000,1000,-4.545454545454546,-0.7,14.7,15.4,15.2,14.7,1679549925250,27/MAR/2012,3673488.2,246464,121,15400000000.0,0.0,15.2,0.0,246464,121,0,2023-03-23 05:25:18.010715,2023-03-23
472,ACL CABLES PLC,ACL.N0000,1000,-0.8674101610904585,-0.7,80.0,80.7,81.5,79.0,1679549304999,01/JAN/1976,9206778.1,115454,141,19333679904.0,0.0,81.2,0.0,115454,141,0,2023-03-23 05:25:18.010715,2023-03-23
406,ACL PLASTICS PLC,APLA.N0000,4,-2.4539877300613497,-10.0,397.5,407.5,406.0,397.5,1679549027102,05/APR/1995,49673.25,124,13,1716593750.0,0.0,406.0,0.0,124,13,0,2023-03-23 05:25:18.010715,2023-03-23
554,ACME PRINTING & PACKAGING PLC,ACME.N0000,1500,0.0,0.0,6.5,6.5,6.5,6.5,1679545806340,01/JAN/1956,9750.0,1500,1,617500000.0,0.0,6.5,0.0,1500,1,0,2023-03-23 05:25:18.010715,2023-03-23
163,AGALAWATTE  PLANTATIONS  PLC,AGAL.N0000,110,-0.9523809523809523,-0.3,31.2,31.5,31.9,31.1,1679549427669,22/JAN/1996,197735.8,6352,14,4921875000.0,0.0,31.5,0.0,6352,14,0,2023-03-23 05:25:18.010715,2023-03-23
2026,AGSTAR PLC,AGST.N0000,1000,0.0,0.0,12.4,12.4,12.5,12.3,1679549631849,16/FEB/2012,422955.0,34237,24,5719989366.0,0.0,12.5,0.0,34237,24,2,2023-03-23 05:25:18.010715,2023-03-23
144,AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,69,0.6711409395973155,0.4,60.0,59.6,60.0,57.0,1679547812287,01/JAN/1980,402554.5,6904,9,20042884596.0,0.0,58.3,0.0,6904,9,0,2023-03-23 05:25:18.010715,2023-03-23
343,AITKEN SPENCE PLC,SPEN.N0000,50,-1.2797074954296161,-1.75,135.0,136.75,135.0,134.0,1679549026812,01/JAN/1983,171125.0,1275,12,55519959153.75,0.0,135.0,0.0,1275,12,0,2023-03-23 05:25:18.010715,2023-03-23
395,ALLIANCE FINANCE COMPANY PLC,ALLI.N0000,413,0.0,0.0,65.0,65.0,67.2,65.0,1679549461763,01/JAN/1959,156952.4,2414,15,2190240000.0,0.0,65.0,0.0,2414,15,0,2023-03-23 05:25:18.010715,2023-03-23
3082,ALUMEX PLC,ALUM.N0000,500,-3.5294117647058822,-0.3,8.2,8.5,8.8,8.2,1679549600184,31/MAR/2014,667724.5,80498,30,5088148280.0,0.0,8.4,0.0,80498,30,2,2023-03-23 05:25:18.010715,2023-03-23
3046,AMANA BANK PLC,ABL.N0000,13408,0.0,0.0,2.6,2.6,2.8,2.6,1679549245435,29/JAN/2014,452290.0,173569,22,7238268728.6,0.0,2.7,0.0,173569,22,0,2023-03-23 05:25:18.010715,2023-03-23
3575,AMANA TAKAFUL LIFE PLC,ATLL.N0000,67,0.0,0.0,36.8,36.8,36.8,36.8,1679549877138,18/AUG/2016,2465.6,67,1,1840000000.0,0.0,36.8,0.0,67,1,2,2023-03-23 05:25:18.010715,2023-03-23
2145,AMBEON CAPITAL PLC,TAP.N0000,1,3.1578947368421053,0.3,9.8,9.5,9.8,9.5,1679549222410,17/MAY/2012,333268.6,34933,16,9525885742.5,0.0,9.7,0.0,34933,16,3,2023-03-23 05:25:18.010715,2023-03-23
121,AMBEON HOLDINGS PLC,GREG.N0000,7,-4.0,-1.5,36.0,37.5,36.0,36.0,1679549063166,01/JAN/1970,252.0,7,1,13382612475.0,0.0,36.0,0.0,7,1,2,2023-03-23 05:25:18.010715,2023-03-23
160,ASIA CAPITAL PLC,ACAP.N0000,10,7.6923076923076925,0.3,4.2,3.9,4.2,4.2,1679547943275,22/SEP/1994,42.0,10,1,512186980.5,0.0,4.2,0.0,10,1,0,2023-03-23 05:25:18.010715,2023-03-23
