id,name,symbol,quantity,percentageChange,change,price,previousClose,high,low,lastTradedTime,issueDate,turnover,sharevolume,tradevolume,marketCap,marketCapPercentage,open,closingPrice,crossingVolume,crossingTradeVol,status,Scrape_time,Date
204,ABANS ELECTRICALS PLC,ABAN.N0000,10,0.0,0.0,150.0,150.0,150.5,150.0,1681793312898,01/JAN/1984,22113.5,147,5,766584000.0,0.0,150.5,0.0,147,5,0,2023-04-18 05:25:35.520438,2023-04-18
2065,ACCESS ENGINEERING PLC,AEL.N0000,7000,0.0,0.0,14.5,14.5,14.6,14.3,1681794577222,27/MAR/2012,569919.6,39351,11,14500000000.0,0.0,14.6,0.0,39351,11,0,2023-04-18 05:25:35.520438,2023-04-18
472,ACL CABLES PLC,ACL.N0000,145,-1.5795868772782502,-1.3,81.0,82.3,83.0,80.7,1681795531329,01/JAN/1976,7878297.6,97021,112,19716999456.0,0.0,83.0,0.0,97021,112,0,2023-04-18 05:25:35.520438,2023-04-18
406,ACL PLASTICS PLC,APLA.N0000,10,0.0,0.0,390.0,390.0,390.0,390.0,1681793036798,05/APR/1995,3900.0,10,1,1642875000.0,0.0,390.0,0.0,10,1,0,2023-04-18 05:25:35.520438,2023-04-18
163,AGALAWATTE  PLANTATIONS  PLC,AGAL.N0000,36,-0.9584664536741214,-0.3,31.0,31.3,31.3,30.9,1681794259151,22/JAN/1996,79822.3,2576,12,4890625000.0,0.0,31.3,0.0,2576,12,0,2023-04-18 05:25:35.520438,2023-04-18
2026,AGSTAR PLC,AGST.N0000,2000,-1.5384615384615385,-0.2,12.8,13.0,13.2,12.8,1681795498655,16/FEB/2012,1438806.1,111694,55,5996763045.0,0.0,13.2,0.0,111694,55,2,2023-04-18 05:25:35.520438,2023-04-18
144,AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,2,0.0,0.0,60.0,60.0,60.0,59.0,1681795139044,01/JAN/1980,669028.0,11339,23,20177400600.0,0.0,60.0,0.0,11339,23,0,2023-04-18 05:25:35.520438,2023-04-18
343,AITKEN SPENCE PLC,SPEN.N0000,6837,0.1926782273603083,0.25,130.0,129.75,133.75,130.0,1681794460415,01/JAN/1983,49849086.0,383440,24,52677986838.75,0.0,130.0,0.0,383440,24,0,2023-04-18 05:25:35.520438,2023-04-18
395,ALLIANCE FINANCE COMPANY PLC,ALLI.N0000,65,-1.3062409288824384,-0.9,68.0,68.9,68.9,67.1,1681795218652,01/JAN/1959,124337.5,1845,9,2321654400.0,0.0,67.2,0.0,1845,9,0,2023-04-18 05:25:35.520438,2023-04-18
3082,ALUMEX PLC,ALUM.N0000,10582,0.0,0.0,8.8,8.8,9.0,8.8,1681794875471,31/MAR/2014,4536047.8,514317,34,5267729984.0,0.0,8.8,0.0,514317,34,2,2023-04-18 05:25:35.520438,2023-04-18
3046,AMANA BANK PLC,ABL.N0000,1000,3.8461538461538463,0.1,2.7,2.6,2.7,2.6,1681795059632,29/JAN/2014,342723.2,131756,25,7238268728.6,0.0,2.7,0.0,131756,25,0,2023-04-18 05:25:35.520438,2023-04-18
2145,AMBEON CAPITAL PLC,TAP.N0000,573,2.0618556701030926,0.2,9.9,9.7,10.0,9.6,1681795393655,17/MAY/2012,654459.1,66281,27,9726430705.5,0.0,9.7,0.0,66281,27,3,2023-04-18 05:25:35.520438,2023-04-18
160,ASIA CAPITAL PLC,ACAP.N0000,1,2.5,0.1,4.1,4.0,4.1,4.1,1681793264784,22/SEP/1994,615.0,150,2,525319980.0,0.0,4.1,0.0,150,2,0,2023-04-18 05:25:35.520438,2023-04-18
2209,ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,25,2.5,0.1,4.1,4.0,4.1,4.0,1681795453997,12/SEP/2012,703170.0,175768,45,1040000000.0,0.0,4.0,0.0,175768,45,2,2023-04-18 05:25:35.520438,2023-04-18
143,ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,1499,0.0,0.0,43.0,43.0,43.0,43.0,1681790514386,30/JAN/2004,64457.0,1499,1,19039337900.0,0.0,43.0,0.0,1499,1,0,2023-04-18 05:25:35.520438,2023-04-18
240,ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,1592,0.7633587786259542,0.1,13.2,13.1,13.9,13.2,1681794915445,12/NOV/2004,414879.1,30589,35,6922793839.5,0.0,13.4,0.0,30589,35,0,2023-04-18 05:25:35.520438,2023-04-18
225,ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,1528,4.868913857677903,1.3,28.0,26.7,28.4,26.8,1681795511059,01/JUN/1986,8623973.6,308243,297,30372147013.2,0.0,27.0,0.0,308243,297,0,2023-04-18 05:25:35.520438,2023-04-18
1844,ASSOCIATED MOTOR FINANCE COMPANY PLC,AMF.N0000,600,-5.0,-0.4,7.6,8.0,7.8,7.6,1681791214033,23/JUN/2011,15450.0,2000,3,906618144.0,0.0,7.8,0.0,2000,3,2,2023-04-18 05:25:35.520438,2023-04-18
3794,B P P L HOLDINGS PLC,BPPL.N0000,400,-1.3761467889908257,-0.3,21.5,21.8,22.0,21.5,1681793830039,04/APR/2017,10792.0,501,3,6689185182.6,0.0,22.0,0.0,501,3,2,2023-04-18 05:25:35.520438,2023-04-18
