id,name,symbol,quantity,percentageChange,change,price,previousClose,high,low,lastTradedTime,issueDate,turnover,sharevolume,tradevolume,marketCap,marketCapPercentage,open,closingPrice,crossingVolume,crossingTradeVol,status,Scrape_time,Date
2065,ACCESS ENGINEERING PLC,AEL.N0000,60,3.5714285714285716,0.5,14.5,14.0,14.5,14.4,1681101191507,27/MAR/2012,3405.0,235,4,14000000000.0,0.0,14.5,0.0,235,4,0,2023-04-10 04:28:30.829372,2023-04-10
472,ACL CABLES PLC,ACL.N0000,519,-0.5952380952380952,-0.5,83.5,84.0,84.5,83.5,1681101264859,01/JAN/1976,11443364.9,136437,43,20124276480.0,0.0,84.0,0.0,136437,43,0,2023-04-10 04:28:30.829372,2023-04-10
406,ACL PLASTICS PLC,APLA.N0000,1,-0.2557544757033248,-1.0,390.0,391.0,390.0,390.0,1681099207520,05/APR/1995,390.0,1,1,1647087500.0,0.0,390.0,0.0,1,1,0,2023-04-10 04:28:30.829372,2023-04-10
2026,AGSTAR PLC,AGST.N0000,500,0.9009009009009009,0.1,11.2,11.1,11.2,11.2,1681101832657,16/FEB/2012,35022.4,3127,3,5120313061.5,0.0,11.2,0.0,3127,3,2,2023-04-10 04:28:30.829372,2023-04-10
144,AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,995,0.0,0.0,61.0,61.0,61.0,61.0,1681099575125,01/JAN/1980,61305.0,1005,3,20513690610.0,0.0,61.0,0.0,1005,3,0,2023-04-10 04:28:30.829372,2023-04-10
343,AITKEN SPENCE PLC,SPEN.N0000,50,0.0,0.0,128.0,128.0,128.0,128.0,1681100200815,01/JAN/1983,6400.0,50,1,51967493760.0,0.0,128.0,0.0,50,1,0,2023-04-10 04:28:30.829372,2023-04-10
395,ALLIANCE FINANCE COMPANY PLC,ALLI.N0000,100,-0.14925373134328357,-0.1,66.9,67.0,67.0,66.9,1681100656782,01/JAN/1959,327179.3,4887,6,2257632000.0,0.0,67.0,0.0,4887,6,0,2023-04-10 04:28:30.829372,2023-04-10
3082,ALUMEX PLC,ALUM.N0000,1,1.1764705882352942,0.1,8.6,8.5,8.6,8.5,1681101217599,31/MAR/2014,4139.6,487,4,5088148280.0,0.0,8.5,0.0,487,4,2,2023-04-10 04:28:30.829372,2023-04-10
3046,AMANA BANK PLC,ABL.N0000,580,0.0,0.0,2.6,2.6,2.7,2.6,1681100894771,29/JAN/2014,7401.9,2837,3,7238268728.6,0.0,2.7,0.0,2837,3,0,2023-04-10 04:28:30.829372,2023-04-10
2145,AMBEON CAPITAL PLC,TAP.N0000,10,-2.1739130434782608,-0.2,9.0,9.2,9.0,9.0,1681099582846,17/MAY/2012,27990.0,3110,5,9225068298.0,0.0,9.0,0.0,3110,5,3,2023-04-10 04:28:30.829372,2023-04-10
143,ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,10,0.6880733944954128,0.3,43.9,43.6,43.9,43.9,1681101238128,30/JAN/2004,439.0,10,1,19305003080.0,0.0,43.9,0.0,10,1,0,2023-04-10 04:28:30.829372,2023-04-10
240,ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,2271,1.5748031496062993,0.2,12.9,12.7,12.9,12.7,1681100165583,12/NOV/2004,38624.1,3000,6,6711410821.5,0.0,12.7,0.0,3000,6,0,2023-04-10 04:28:30.829372,2023-04-10
225,ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,186,3.2,0.8,25.8,25.0,25.8,25.7,1681101340022,01/JUN/1986,5338.5,207,5,28438339900.0,0.0,25.7,0.0,207,5,0,2023-04-10 04:28:30.829372,2023-04-10
188,BAIRAHA FARMS PLC,BFL.N0000,16,0.0,0.0,143.5,143.5,144.0,143.5,1681099957182,05/DEC/1994,26023.5,181,3,2525600000.0,0.0,143.5,0.0,181,3,0,2023-04-10 04:28:30.829372,2023-04-10
193,BALANGODA  PLANTATIONS  PLC,BALA.N0000,11,5.511811023622047,3.5,67.0,63.5,67.8,64.9,1681101484833,03/JUN/1998,216145.0,3231,12,3001818101.0,0.0,64.9,0.0,3231,12,0,2023-04-10 04:28:30.829372,2023-04-10
25,BROWN & COMPANY PLC,BRWN.N0000,1,0.0,0.0,119.0,119.0,119.0,119.0,1681100640125,25/APR/1991,119.0,1,1,25302375000.0,0.0,119.0,0.0,1,1,2,2023-04-10 04:28:30.829372,2023-04-10
1851,BROWNS INVESTMENTS PLC,BIL.N0000,32438,0.0,0.0,6.0,6.0,6.2,6.0,1681101690766,26/JUL/2011,2591196.2,430421,51,86218304760.0,0.0,6.0,0.0,430421,51,2,2023-04-10 04:28:30.829372,2023-04-10
510,C T HOLDINGS PLC,CTHR.N0000,2,2.5,4.5,184.5,180.0,184.5,184.5,1681100885194,01/JAN/1928,1845.0,10,3,36253256040.0,0.0,184.5,0.0,10,3,0,2023-04-10 04:28:30.829372,2023-04-10
335,C. W. MACKIE PLC,CWM.N0000,70,0.12195121951219512,0.1,82.1,82.0,82.3,82.0,1681101544609,09/JAN/1995,12407.0,151,4,2951061592.0,0.0,82.0,0.0,151,4,2,2023-04-10 04:28:30.829372,2023-04-10
5293,CAPITAL ALLIANCE PLC,CALT.N0000,10000,0.5952380952380952,0.2,33.8,33.6,34.0,33.1,1681100242212,15/DEC/2021,1188494.0,35020,8,11068440902.4,0.0,33.1,0.0,35020,8,2,2023-04-10 04:28:30.829372,2023-04-10
224,CENTRAL INDUSTRIES PLC,CIND.N0000,437,-0.468384074941452,-0.4,85.0,85.4,85.0,85.0,1681099649736,14/AUG/1990,43945.0,517,2,2004038246.0,0.0,85.0,0.0,517,2,0,2023-04-10 04:28:30.829372,2023-04-10
91,CEYLINCO INSURANCE PLC,CINS.N0000,1,1.569713758079409,34.0,2200.0,2166.0,2200.0,2200.0,1681100623163,21/APR/1988,2200.0,1,1,43320000000.0,0.0,2200.0,0.0,1,1,0,2023-04-10 04:28:30.829372,2023-04-10
426,CEYLON COLD STORES PLC,CCS.N0000,128,3.25,1.3,41.3,40.0,41.3,41.3,1681101755475,01/JAN/1970,10366.3,251,3,38016000000.0,0.0,41.3,0.0,251,3,0,2023-04-10 04:28:30.829372,2023-04-10
74,CEYLON GRAIN ELEVATORS PLC,GRAN.N0000,13,0.356718192627824,0.3,84.4,84.1,84.4,84.0,1681101006332,01/JAN/1984,265051.2,3148,12,5046000000.0,0.0,84.1,0.0,3148,12,0,2023-04-10 04:28:30.829372,2023-04-10
196,CEYLON GUARDIAN INVESTMENT TRUST PLC,GUAR.N0000,30,0.14367816091954022,0.1,69.7,69.6,69.7,69.7,1681101262935,01/JAN/1951,2091.0,30,1,5743244030.4,0.0,69.7,0.0,30,1,0,2023-04-10 04:28:30.829372,2023-04-10
383,CEYLON HOTELS CORPORATION PLC,CHOT.N0000,4999,5.188679245283019,1.1,22.3,21.2,22.4,21.1,1681101654040,01/JAN/1967,820760.0,36940,15,3816655970.4,0.0,21.9,0.0,36940,15,0,2023-04-10 04:28:30.829372,2023-04-10
1522,CEYLON TEA BROKERS PLC,CTBL.N0000,10,5.0,0.2,4.2,4.0,4.2,4.2,1681099207520,16/MAR/2010,42.0,10,1,729600000.0,0.0,4.2,0.0,10,1,2,2023-04-10 04:28:30.829372,2023-04-10
381,CEYLON TOBACCO COMPANY PLC,CTC.N0000,4,0.0,0.0,710.0,710.0,710.0,710.0,1681100234255,01/JAN/1955,4970.0,7,2,132999863210.0,0.0,710.0,0.0,7,2,0,2023-04-10 04:28:30.829372,2023-04-10
131,CHEVRON LUBRICANTS  LANKA  PLC,LLUB.N0000,5,2.197802197802198,2.0,93.0,91.0,93.1,93.0,1681101241899,14/OCT/1996,29946.5,322,7,21840000000.0,0.0,93.0,0.0,322,7,0,2023-04-10 04:28:30.829372,2023-04-10
4966,CHRISSWORLD PLC,CWL.N0000,5,3.883495145631068,0.4,10.7,10.3,10.7,10.7,1681099207520,18/MAY/2021,53.5,5,1,309000000.0,0.0,10.7,0.0,5,1,5,2023-04-10 04:28:30.829372,2023-04-10
162,C I C HOLDINGS PLC,CIC.N0000,100,1.3679890560875514,1.0,74.1,73.1,74.1,72.0,1681101194902,11/OCT/1964,24178.2,327,5,21315960000.0,0.0,72.0,0.0,327,5,0,2023-04-10 04:28:30.829372,2023-04-10
328,C I C HOLDINGS PLC,CIC.X0000,36,-0.6048387096774194,-0.3,49.3,49.6,50.0,49.3,1681100136211,11/OCT/1964,4465.0,90,4,4339008000.0,0.0,50.0,0.0,90,4,0,2023-04-10 04:28:30.829372,2023-04-10
1858,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,10,-3.2,-2.4,72.6,75.0,72.6,72.6,1681099207520,06/OCT/2010,726.0,10,1,775775100.0,0.0,72.6,0.0,10,1,0,2023-04-10 04:28:30.829372,2023-04-10
101,CITRUS LEISURE PLC,REEF.N0000,1345,-3.076923076923077,-0.2,6.3,6.5,6.3,6.3,1681100867680,01/JAN/1984,12858.3,2041,4,1736993199.5,0.0,6.3,0.0,2041,4,0,2023-04-10 04:28:30.829372,2023-04-10
5353,Co-operative Insurance Company PLC,COOP.N0000,64402,0.0,0.0,2.9,2.9,3.0,2.9,1681101527796,30/DEC/2021,1367230.8,470019,48,4791315040.0,0.0,3.0,0.0,470019,48,1,2023-04-10 04:28:30.829372,2023-04-10
267,COLOMBO DOCKYARD PLC,DOCK.N0000,27,0.0,0.0,60.0,60.0,64.8,60.0,1681100770861,01/JAN/1983,26520.0,426,6,4311535440.0,0.0,64.8,0.0,426,6,0,2023-04-10 04:28:30.829372,2023-04-10
385,COLOMBO FORT INVESTMENTS PLC,CFI.N0000,18,0.16260162601626016,0.1,61.6,61.5,62.0,61.6,1681101360978,15/JUN/1986,9159.8,148,4,529522441.5,0.0,62.0,0.0,148,4,2,2023-04-10 04:28:30.829372,2023-04-10
277,COLOMBO INVESTMENT TRUST PLC,CIT.N0000,50,0.0,0.0,117.5,117.5,117.5,117.5,1681100978321,01/JUN/1987,5875.0,50,1,823953240.0,0.0,117.5,0.0,50,1,2,2023-04-10 04:28:30.829372,2023-04-10
208,COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,56,0.0,0.0,62.1,62.1,62.1,62.0,1681100371546,01/JAN/1970,39623.6,639,2,72485383048.2,0.0,62.0,0.0,639,2,0,2023-04-10 04:28:30.829372,2023-04-10
1798,COMMERCIAL CREDIT AND FINANCE PLC,COCR.N0000,1,4.184100418410042,1.0,24.9,23.9,24.9,24.9,1681099207520,01/JUN/2011,24.9,1,1,7601977323.5,0.0,24.9,0.0,1,1,2,2023-04-10 04:28:30.829372,2023-04-10
239,DFCC BANK PLC,DFCC.N0000,900,-2.771362586605081,-1.2,42.1,43.3,42.1,42.1,1681101835794,01/JAN/1956,43910.3,1043,2,18270376761.5,0.0,42.1,0.0,1043,2,0,2023-04-10 04:28:30.829372,2023-04-10
471,DIALOG AXIATA PLC,DIAL.N0000,10,-0.9523809523809523,-0.1,10.4,10.5,10.4,10.3,1681100963276,28/JUL/2005,557.8,54,3,86600223202.5,0.0,10.3,0.0,54,3,0,2023-04-10 04:28:30.829372,2023-04-10
399,DIPPED PRODUCTS PLC,DIPD.N0000,999,1.075268817204301,0.3,28.2,27.9,28.2,27.9,1681101365918,01/JAN/1982,186537.2,6668,7,16701361848.0,0.0,27.9,0.0,6668,7,0,2023-04-10 04:28:30.829372,2023-04-10
68,DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,300,0.0,0.0,18.8,18.8,18.8,18.7,1681100839235,10/AUG/1992,45938.6,2447,3,86480000000.0,0.0,18.8,0.0,2447,3,3,2023-04-10 04:28:30.829372,2023-04-10
