id,name,symbol,quantity,percentageChange,change,price,previousClose,high,low,lastTradedTime,issueDate,turnover,sharevolume,tradevolume,marketCap,marketCapPercentage,open,closingPrice,crossingVolume,crossingTradeVol,status,Scrape_time,Date
2065,ACCESS ENGINEERING PLC,AEL.N0000,780,0.684931506849315,0.1,14.7,14.6,14.8,14.7,1682655789562,27/MAR/2012,26414.0,1790,2,14600000000.0,0.0,14.8,0.0,1790,2,0,2023-04-28 04:28:24.718619,2023-04-28
472,ACL CABLES PLC,ACL.N0000,1,0.9174311926605505,0.7,77.0,76.3,77.0,75.7,1682655432680,01/JAN/1976,125950.3,1661,11,18279551136.0,0.0,76.0,0.0,1661,11,0,2023-04-28 04:28:24.718619,2023-04-28
406,ACL PLASTICS PLC,APLA.N0000,10,-0.8947006194081212,-3.25,360.0,363.25,383.0,360.0,1682655756289,05/APR/1995,37682.0,104,10,1530190625.0,0.0,382.75,0.0,104,10,0,2023-04-28 04:28:24.718619,2023-04-28
163,AGALAWATTE  PLANTATIONS  PLC,AGAL.N0000,5,2.380952380952381,0.7,30.1,29.4,30.3,30.1,1682655362880,22/JAN/1996,180.8,6,2,4593750000.0,0.0,30.3,0.0,6,2,0,2023-04-28 04:28:24.718619,2023-04-28
2026,AGSTAR PLC,AGST.N0000,1,1.7094017094017093,0.2,11.9,11.7,11.9,11.9,1682655663678,16/FEB/2012,11.9,1,1,5397086740.5,0.0,11.9,0.0,1,1,2,2023-04-28 04:28:24.718619,2023-04-28
144,AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,875,-4.201680672268908,-2.5,57.0,59.5,58.0,57.0,1682654648162,01/JAN/1980,57074.0,1000,4,20009255595.0,0.0,58.0,0.0,1000,4,0,2023-04-28 04:28:24.718619,2023-04-28
343,AITKEN SPENCE PLC,SPEN.N0000,1,1.8518518518518519,2.5,137.5,135.0,138.0,133.5,1682655405935,01/JAN/1983,13625.5,102,3,54809466075.0,0.0,138.0,0.0,102,3,0,2023-04-28 04:28:24.718619,2023-04-28
3046,AMANA BANK PLC,ABL.N0000,1,0.0,0.0,2.6,2.6,2.6,2.6,1682655856373,29/JAN/2014,496.6,191,2,7238268728.6,0.0,2.6,0.0,191,2,0,2023-04-28 04:28:24.718619,2023-04-28
2145,AMBEON CAPITAL PLC,TAP.N0000,3201,-1.0204081632653061,-0.1,9.7,9.8,9.9,9.7,1682655641566,17/MAY/2012,180740.0,18550,10,9826703187.0,0.0,9.7,0.0,18550,10,3,2023-04-28 04:28:24.718619,2023-04-28
143,ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,1049,6.329113924050633,2.5,42.0,39.5,42.0,42.0,1682654871491,30/JAN/2004,105000.0,2500,4,17489624350.0,0.0,42.0,0.0,2500,4,0,2023-04-28 04:28:24.718619,2023-04-28
240,ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,1,4.065040650406504,0.5,12.8,12.3,12.8,12.8,1682654893777,12/NOV/2004,12.8,1,1,6500027803.5,0.0,12.8,0.0,1,1,0,2023-04-28 04:28:24.718619,2023-04-28
225,ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,2,3.585657370517928,0.9,26.0,25.1,26.0,25.1,1682655632960,01/JUN/1986,2562.0,102,2,28552093259.6,0.0,25.1,0.0,102,2,0,2023-04-28 04:28:24.718619,2023-04-28
3794,B P P L HOLDINGS PLC,BPPL.N0000,25,1.9047619047619047,0.4,21.4,21.0,21.4,21.4,1682655705839,04/APR/2017,535.0,25,1,6443710497.0,0.0,21.4,0.0,25,1,2,2023-04-28 04:28:24.718619,2023-04-28
2188,BERUWALA RESORTS PLC,BERU.N0000,400,7.142857142857143,0.1,1.5,1.4,1.5,1.4,1682655705314,04/JUL/2012,9000.0,6400,3,840000000.0,0.0,1.4,0.0,6400,3,2,2023-04-28 04:28:24.718619,2023-04-28
