id,name,symbol,quantity,percentageChange,change,price,previousClose,high,low,lastTradedTime,issueDate,turnover,sharevolume,tradevolume,marketCap,marketCapPercentage,open,closingPrice,crossingVolume,crossingTradeVol,status,Scrape_time,Date
2065,ACCESS ENGINEERING PLC,AEL.N0000,65,0.0,0.0,14.2,14.2,14.7,14.2,1680503737412,27/MAR/2012,1258670.8,87208,58,14200000000.0,0.0,14.6,0.0,87208,58,0,2023-04-03 06:29:06.319438,2023-04-03
472,ACL CABLES PLC,ACL.N0000,1,-0.3645200486026732,-0.3,82.0,82.3,83.0,81.0,1680503412490,01/JAN/1976,3883731.5,47497,99,19716999456.0,0.0,83.0,0.0,47497,99,0,2023-04-03 06:29:06.319438,2023-04-03
406,ACL PLASTICS PLC,APLA.N0000,1,1.7857142857142858,7.0,399.0,392.0,400.0,391.5,1680503625075,05/APR/1995,46356.5,116,4,1651300000.0,0.0,400.0,0.0,116,4,0,2023-04-03 06:29:06.319438,2023-04-03
554,ACME PRINTING & PACKAGING PLC,ACME.N0000,10,1.5873015873015872,0.1,6.4,6.3,6.4,6.3,1680499338998,01/JAN/1956,379.0,60,2,598500000.0,0.0,6.3,0.0,60,2,0,2023-04-03 06:29:06.319438,2023-04-03
163,AGALAWATTE  PLANTATIONS  PLC,AGAL.N0000,26,-0.33112582781456956,-0.1,30.1,30.2,31.3,30.1,1680501826570,22/JAN/1996,272020.2,8920,22,4718750000.0,0.0,30.8,0.0,8920,22,0,2023-04-03 06:29:06.319438,2023-04-03
2026,AGSTAR PLC,AGST.N0000,3156,-0.8928571428571429,-0.1,11.1,11.2,11.5,11.1,1680503237849,16/FEB/2012,1056801.7,94583,51,5166442008.0,0.0,11.2,0.0,94583,51,2,2023-04-03 06:29:06.319438,2023-04-03
144,AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,2,1.669449081803005,1.0,60.9,59.9,62.0,60.0,1680504024073,01/JAN/1980,1385253.9,22362,22,20143771599.0,0.0,60.6,0.0,22362,22,0,2023-04-03 06:29:06.319438,2023-04-03
343,AITKEN SPENCE PLC,SPEN.N0000,2,0.0,0.0,131.0,131.0,131.0,130.0,1680503828855,01/JAN/1983,46304.0,355,7,53185481895.0,0.0,130.0,0.0,355,7,0,2023-04-03 06:29:06.319438,2023-04-03
395,ALLIANCE FINANCE COMPANY PLC,ALLI.N0000,2,0.2994011976047904,0.2,67.0,66.8,67.5,66.5,1680504076666,01/JAN/1959,45264.5,676,16,2250892800.0,0.0,66.5,0.0,676,16,0,2023-04-03 06:29:06.319438,2023-04-03
3082,ALUMEX PLC,ALUM.N0000,2995,1.2195121951219512,0.1,8.3,8.2,8.3,8.1,1680502456299,31/MAR/2014,1156344.4,141152,33,4908566576.0,0.0,8.1,0.0,141152,33,2,2023-04-03 06:29:06.319438,2023-04-03
3046,AMANA BANK PLC,ABL.N0000,15,0.0,0.0,2.6,2.6,2.6,2.5,1680503500854,29/JAN/2014,778285.7,299791,66,7238268728.6,0.0,2.6,0.0,299791,66,0,2023-04-03 06:29:06.319438,2023-04-03
3575,AMANA TAKAFUL LIFE PLC,ATLL.N0000,30,0.6349206349206349,0.2,31.7,31.5,31.7,31.6,1680500933162,18/AUG/2016,1109.4,35,4,1575000000.0,0.0,31.6,0.0,35,4,2,2023-04-03 06:29:06.319438,2023-04-03
2145,AMBEON CAPITAL PLC,TAP.N0000,3373,2.247191011235955,0.2,9.1,8.9,9.3,8.9,1680503215240,17/MAY/2012,90632.9,10042,16,8924250853.5,0.0,9.3,0.0,10042,16,3,2023-04-03 06:29:06.319438,2023-04-03
121,AMBEON HOLDINGS PLC,GREG.N0000,75,-2.857142857142857,-1.0,34.0,35.0,34.0,34.0,1680499830240,01/JAN/1970,2550.0,75,1,12490438310.0,0.0,34.0,0.0,75,1,2,2023-04-03 06:29:06.319438,2023-04-03
160,ASIA CAPITAL PLC,ACAP.N0000,30,-4.761904761904762,-0.2,4.0,4.2,4.0,4.0,1680500486112,22/SEP/1994,1120.0,280,2,551585979.0,0.0,4.0,0.0,280,2,0,2023-04-03 06:29:06.319438,2023-04-03
2209,ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,2000,0.0,0.0,4.0,4.0,4.1,4.0,1680503673363,12/SEP/2012,24502.5,6025,4,1040000000.0,0.0,4.1,0.0,6025,4,2,2023-04-03 06:29:06.319438,2023-04-03
143,ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,1000,1.1363636363636365,0.5,44.5,44.0,45.0,44.0,1680503975579,30/JAN/2004,610932.1,13648,25,19482113200.0,0.0,44.0,0.0,13648,25,0,2023-04-03 06:29:06.319438,2023-04-03
240,ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,2,1.6,0.2,12.7,12.5,12.7,12.7,1680501704725,12/NOV/2004,50.8,4,2,6605719312.5,0.0,12.7,0.0,4,2,0,2023-04-03 06:29:06.319438,2023-04-03
225,ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,700,0.0,0.0,24.9,24.9,25.0,24.5,1680502679101,01/JUN/1986,153926.3,6243,26,28324586540.4,0.0,25.0,0.0,6243,26,0,2023-04-03 06:29:06.319438,2023-04-03
