id,name,symbol,quantity,percentageChange,change,price,previousClose,high,low,lastTradedTime,issueDate,turnover,sharevolume,tradevolume,marketCap,marketCapPercentage,open,closingPrice,crossingVolume,crossingTradeVol,status,Scrape_time,Date
204,ABANS ELECTRICALS PLC,ABAN.N0000,10,0.18115942028985507,0.25,138.25,138.0,138.25,138.25,1683781646179,01/JAN/1984,1382.5,10,1,705257280.0,0.0,138.25,0.0,10,1,0,2023-05-11 05:25:07.621834,2023-05-11
2065,ACCESS ENGINEERING PLC,AEL.N0000,4095,0.0,0.0,14.0,14.0,14.2,14.0,1683782664155,27/MAR/2012,268239.0,19157,15,14000000000.0,0.0,14.0,0.0,19157,15,0,2023-05-11 05:25:07.621834,2023-05-11
472,ACL CABLES PLC,ACL.N0000,12,-0.5326231691078562,-0.4,74.7,75.1,76.0,74.6,1683781227107,01/JAN/1976,265991.6,3557,13,17992061472.0,0.0,74.6,0.0,3557,13,0,2023-05-11 05:25:07.621834,2023-05-11
406,ACL PLASTICS PLC,APLA.N0000,12,0.9993337774816788,3.75,379.0,375.25,379.0,379.0,1683777600167,05/APR/1995,4548.0,12,1,1580740625.0,0.0,379.0,0.0,12,1,0,2023-05-11 05:25:07.621834,2023-05-11
554,ACME PRINTING & PACKAGING PLC,ACME.N0000,800,4.838709677419355,0.3,6.5,6.2,6.5,6.2,1683779591567,01/JAN/1956,55838.0,8960,6,589000000.0,0.0,6.2,0.0,8960,6,0,2023-05-11 05:25:07.621834,2023-05-11
163,AGALAWATTE  PLANTATIONS  PLC,AGAL.N0000,1000,0.0,0.0,29.5,29.5,29.8,29.0,1683781268066,22/JAN/1996,401509.6,13825,17,4609375000.0,0.0,29.8,0.0,13825,17,0,2023-05-11 05:25:07.621834,2023-05-11
2026,AGSTAR PLC,AGST.N0000,5000,0.8620689655172413,0.1,11.7,11.6,11.8,11.4,1683782683789,16/FEB/2012,100379.1,8594,9,5350957794.0,0.0,11.4,0.0,8594,9,2,2023-05-11 05:25:07.621834,2023-05-11
144,AITKEN SPENCE HOTEL HOLDINGS PLC,AHUN.N0000,10,-1.694915254237288,-1.0,58.0,59.0,58.8,57.0,1683782503593,01/JAN/1980,122874.8,2146,9,19841110590.0,0.0,58.8,0.0,2146,9,0,2023-05-11 05:25:07.621834,2023-05-11
343,AITKEN SPENCE PLC,SPEN.N0000,2,-0.19342359767891681,-0.25,129.0,129.25,129.0,127.25,1683782255943,01/JAN/1983,26721.5,208,5,52474988816.25,0.0,128.5,0.0,208,5,0,2023-05-11 05:25:07.621834,2023-05-11
395,ALLIANCE FINANCE COMPANY PLC,ALLI.N0000,690,-1.4634146341463414,-0.9,60.6,61.5,61.5,60.6,1683781455015,01/JAN/1959,480015.5,7823,11,2072304000.0,0.0,61.5,0.0,7823,11,0,2023-05-11 05:25:07.621834,2023-05-11
3082,ALUMEX PLC,ALUM.N0000,2488,2.4096385542168677,0.2,8.5,8.3,8.5,8.5,1683777706608,31/MAR/2014,21148.0,2488,1,4968427144.0,0.0,8.5,0.0,2488,1,2,2023-05-11 05:25:07.621834,2023-05-11
3046,AMANA BANK PLC,ABL.N0000,300,0.0,0.0,2.5,2.5,2.6,2.5,1683781509986,29/JAN/2014,34662.0,13412,10,6959873777.5,0.0,2.5,0.0,13412,10,0,2023-05-11 05:25:07.621834,2023-05-11
2145,AMBEON CAPITAL PLC,TAP.N0000,5,0.0,0.0,9.5,9.5,9.6,9.5,1683781931188,17/MAY/2012,160626.1,16908,9,9525885742.5,0.0,9.5,0.0,16908,9,3,2023-05-11 05:25:07.621834,2023-05-11
2025,ASIA ASSET FINANCE PLC,AAF.N0000,2000,-3.5294117647058822,-0.3,8.2,8.5,8.2,8.2,1683782601679,12/JAN/2012,16400.0,2000,1,1055662030.5,0.0,8.2,0.0,2000,1,0,2023-05-11 05:25:07.621834,2023-05-11
160,ASIA CAPITAL PLC,ACAP.N0000,10,-5.128205128205129,-0.2,3.7,3.9,3.8,3.7,1683781529860,22/SEP/1994,417.0,110,2,512186980.5,0.0,3.8,0.0,110,2,0,2023-05-11 05:25:07.621834,2023-05-11
2209,ASIA SIYAKA COMMODITIES LIMITED,ASIY.N0000,994,0.0,0.0,3.9,3.9,3.9,3.9,1683778958496,12/SEP/2012,5850.0,1500,2,1014000000.0,0.0,3.9,0.0,1500,2,2,2023-05-11 05:25:07.621834,2023-05-11
143,ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,1,2.5641025641025643,1.0,40.0,39.0,40.0,38.7,1683779258068,30/JAN/2004,117.4,3,2,17268236700.0,0.0,38.7,0.0,3,2,0,2023-05-11 05:25:07.621834,2023-05-11
240,ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,2,-0.819672131147541,-0.1,12.1,12.2,12.1,12.1,1683779658572,12/NOV/2004,2420.0,200,7,6447182049.0,0.0,12.1,0.0,200,7,0,2023-05-11 05:25:07.621834,2023-05-11
225,ASIRI HOSPITAL HOLDINGS PLC,ASIR.N0000,1,4.072398190045249,0.9,23.0,22.1,23.0,22.3,1683779860854,01/JUN/1986,1673.2,75,2,25139492471.6,0.0,22.3,0.0,75,2,0,2023-05-11 05:25:07.621834,2023-05-11
1844,ASSOCIATED MOTOR FINANCE COMPANY PLC,AMF.N0000,533,-4.0,-0.3,7.2,7.5,7.2,7.2,1683777729914,23/JUN/2011,5997.6,833,2,849954510.0,0.0,7.2,0.0,833,2,2,2023-05-11 05:25:07.621834,2023-05-11
3794,B P P L HOLDINGS PLC,BPPL.N0000,2,-0.47619047619047616,-0.1,20.9,21.0,20.9,20.0,1683780407841,04/APR/2017,2042.6,102,3,6443710497.0,0.0,20.8,0.0,102,3,2,2023-05-11 05:25:07.621834,2023-05-11
188,BAIRAHA FARMS PLC,BFL.N0000,305,0.0,0.0,135.0,135.0,135.0,135.0,1683780703549,05/DEC/1994,67500.0,500,3,2376000000.0,0.0,135.0,0.0,500,3,0,2023-05-11 05:25:07.621834,2023-05-11
193,BALANGODA  PLANTATIONS  PLC,BALA.N0000,900,1.2121212121212122,0.8,66.8,66.0,66.8,64.7,1683782149079,03/JUN/1998,2669582.0,40472,34,3119999916.0,0.0,64.7,0.0,40472,34,0,2023-05-11 05:25:07.621834,2023-05-11
2188,BERUWALA RESORTS PLC,BERU.N0000,10000,0.0,0.0,1.4,1.4,1.5,1.4,1683781771219,04/JUL/2012,14225.0,10150,2,840000000.0,0.0,1.5,0.0,10150,2,2,2023-05-11 05:25:07.621834,2023-05-11
135,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,BLUE.N0000,1000,-25.0,-0.2,0.6,0.8,0.8,0.6,1683781927339,31/MAR/1992,697451.2,1009302,39,235681425.6,0.0,0.8,0.0,1009302,39,0,2023-05-11 05:25:07.621834,2023-05-11
301,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,BLUE.X0000,10000,-25.0,-0.1,0.3,0.4,0.4,0.2,1683782067795,31/MAR/1992,425418.6,1418062,30,77853449.2,0.0,0.3,0.0,1418062,30,0,2023-05-11 05:25:07.621834,2023-05-11
189,BOGALA GRAPHITE LANKA PLC,BOGA.N0000,2,2.482269503546099,1.4,57.8,56.4,57.8,54.6,1683781931115,08/MAY/1992,11661.6,212,3,5337295785.6,0.0,55.0,0.0,212,3,2,2023-05-11 05:25:07.621834,2023-05-11
34,BOGAWANTALAWA TEA ESTATES PLC,BOPL.N0000,19,3.7974683544303796,1.5,41.0,39.5,41.0,39.9,1683781689491,08/DEC/1995,40777.9,1000,7,3308125000.0,0.0,39.9,0.0,1000,7,2,2023-05-11 05:25:07.621834,2023-05-11
