id,name,symbol,quantity,percentageChange,change,price,previousClose,high,low,lastTradedTime,issueDate,turnover,sharevolume,tradevolume,marketCap,marketCapPercentage,open,closingPrice,crossingVolume,crossingTradeVol,status,Scrape_time,Date
2065,ACCESS ENGINEERING PLC,AEL.N0000,1570,-0.7194244604316546,-0.1,13.8,13.9,14.0,13.6,1683174193621,27/MAR/2012,549377.0,40001,29,13900000000.0,0.0,13.9,0.0,40001,29,0,2023-05-04 04:28:22.587298,2023-05-04
472,ACL CABLES PLC,ACL.N0000,2,1.0796221322537112,0.8,74.9,74.1,75.0,73.7,1683174299294,01/JAN/1976,380998.5,5127,9,17752486752.0,0.0,75.0,0.0,5127,9,0,2023-05-04 04:28:22.587298,2023-05-04
163,AGALAWATTE  PLANTATIONS  PLC,AGAL.N0000,10,3.1914893617021276,0.9,29.1,28.2,29.1,28.0,1683174085143,22/JAN/1996,150465.5,5371,11,4406250000.0,0.0,28.0,0.0,5371,11,0,2023-05-04 04:28:22.587298,2023-05-04
2026,AGSTAR PLC,AGST.N0000,800,0.0,0.0,11.5,11.5,11.7,11.4,1683174459704,16/FEB/2012,692013.1,60343,18,5304828847.5,0.0,11.4,0.0,60343,18,2,2023-05-04 04:28:22.587298,2023-05-04
3046,AMANA BANK PLC,ABL.N0000,1,4.0,0.1,2.6,2.5,2.6,2.5,1683173720199,29/JAN/2014,250002.6,100001,4,6959873777.5,0.0,2.5,0.0,100001,4,0,2023-05-04 04:28:22.587298,2023-05-04
2145,AMBEON CAPITAL PLC,TAP.N0000,5000,1.0416666666666667,0.1,9.7,9.6,9.7,9.7,1683173682298,17/MAY/2012,48500.0,5000,1,9626158224.0,0.0,9.7,0.0,5000,1,3,2023-05-04 04:28:22.587298,2023-05-04
2025,ASIA ASSET FINANCE PLC,AAF.N0000,100,0.0,0.0,8.5,8.5,8.5,8.5,1683174445916,12/JAN/2012,1275.0,150,2,1055662030.5,0.0,8.5,0.0,150,2,0,2023-05-04 04:28:22.587298,2023-05-04
160,ASIA CAPITAL PLC,ACAP.N0000,32,0.0,0.0,3.9,3.9,3.9,3.9,1683174419606,22/SEP/1994,124.8,32,1,512186980.5,0.0,3.9,0.0,32,1,0,2023-05-04 04:28:22.587298,2023-05-04
143,ASIAN HOTELS AND PROPERTIES PLC,AHPL.N0000,3,3.7974683544303796,1.5,41.0,39.5,41.0,41.0,1683173139521,30/JAN/2004,123.0,3,1,17489624350.0,0.0,41.0,0.0,3,1,0,2023-05-04 04:28:22.587298,2023-05-04
240,ASIRI SURGICAL HOSPITAL PLC,AMSL.N0000,15,0.7874015748031497,0.1,12.8,12.7,12.8,12.8,1683173993559,12/NOV/2004,192.0,15,1,6711410821.5,0.0,12.8,0.0,15,1,0,2023-05-04 04:28:22.587298,2023-05-04
